N_tilde,N_tilde_err,t_tilde,t_tilde_err,R_L_calc,R_L_obs,R_T_calc,R_T_obs
99.7897372174982,[-0.17660776  0.14225565],4.494139238595156,[-0.00922746  0.00482408],43.65948282922432 Mpc,44.2209555089909 Mpc,11.97524016095967 Mpc,10.64194698370118 Mpc
